"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","regulation","is_validated"
-1.6038366800283,1.27146920803198,-9.82649163777095,8.9685813310767e-21,6.90580762492906e-19,36.4454821228793,"RASA4CP","Down","Other"
-2.45622251368508,0.167859578141528,-9.81950450657615,9.49540624049941e-21,7.27490549115862e-19,36.3750153686376,"FNDC5","Down","Other"
-1.11181153927235,4.49785714215608,-9.81380764194303,9.94757902379547e-21,7.57508134813559e-19,36.2602024757487,"MARCHF2","Down","Other"
2.29712996587856,-0.256579143245302,9.81333455334582,9.9860760446609e-21,7.57508134813559e-19,36.1480534791738,"FAM72D","Up","Other"
-0.808379064965943,3.9748536298643,-9.7935789889721,1.1732715334963e-20,8.85617719594278e-19,36.1392038298677,"FBXO8","Not significant","Other"
-1.09613985122852,3.45286677469417,-9.79237145830577,1.18488044769211e-20,8.89996230391477e-19,36.1422475298963,"PRADC1","Down","Other"
-2.31210718944641,0.474994844159863,-9.78689611624185,1.23896535704174e-20,9.26081276387832e-19,36.1219875386953,"PKNOX2","Down","Other"
3.70599957601859,2.82506382548527,9.78476672442993,1.26065460567368e-20,9.37718957414457e-19,35.9558027900653,"ACAN","Up","Other"
2.07855977926018,4.65817901154657,9.78325937892441,1.27623520008112e-20,9.44722317432032e-19,36.1057700870488,"HELLS","Up","Other"
2.90660939947932,4.31446653422508,9.78183029410801,1.291183224918e-20,9.51192334395124e-19,36.0653566899377,"KIF18B","Up","Other"
-0.945852183865859,7.40094039959759,-9.78025783242024,1.30783172215628e-20,9.58847152086157e-19,35.9699761518055,"TLE5","Not significant","Other"
-2.02058486609679,4.06447640207824,-9.77382792728328,1.37815339335158e-20,1.00559259268221e-18,35.9285148170495,"RCAN2","Down","Other"
-3.0543237083975,3.06679950407933,-9.76876404838142,1.4361649458597e-20,1.0429552353274e-18,35.9032779303403,"PLN","Down","Other"
2.19054479298196,2.63023579615443,9.76783318524245,1.44708946335469e-20,1.04593169089547e-18,35.8931431725342,"SGO1","Up","Other"
-1.82271673382725,5.5975568572784,-9.74994764202563,1.67375225221912e-20,1.20408008266449e-18,35.7136987672318,"PER1","Down","Other"
-1.90573811810279,3.06842702906021,-9.74376015267585,1.76009737251795e-20,1.26027906724732e-18,35.745073912817,"BEX4","Down","Other"
2.78573086225484,4.93933165267636,9.73996474620949,1.81523311453678e-20,1.293712419258e-18,35.7557222006352,"ASPM","Up","Other"
2.36558148181528,4.54894494308984,9.73787628412065,1.84629940473909e-20,1.30976137864894e-18,35.7384353110965,"STIL","Up","Other"
1.02162896578974,7.1632421560111,9.73015568493067,1.9657928856316e-20,1.38810342795083e-18,35.5608030901658,"DDX21","Up","Other"
1.94907280787317,5.29802489625099,9.72187211884956,2.1025394562244e-20,1.47785376549204e-18,35.6112208673981,"KIF11","Up","Other"
-1.81672728676976,2.64317883563111,-9.71284556401925,2.2623108475087e-20,1.58289448019981e-18,35.5179157698943,"GPAT3","Down","Other"
2.18346513941461,5.63914418389203,9.70866204512693,2.34038863257973e-20,1.63008068259178e-18,35.5038386353291,"ANLN","Up","Other"
1.44275198914461,5.66456360939969,9.6960403415632,2.59251522104333e-20,1.79751632271705e-18,35.3713161597053,"OSBPL3","Up","Other"
-1.08440420382029,5.8357716527075,-9.68964375246591,2.73039712831876e-20,1.88458897284812e-18,35.2294248268157,"HADH","Down","Other"
1.8186454883845,5.69145000277484,9.68322449941005,2.87607750900543e-20,1.97623926773498e-18,35.2880272432965,"ATAD2","Up","Other"
2.34240012900035,4.4739320833238,9.68245113236083,2.89414087289724e-20,1.97977324086627e-18,35.2979660390544,"KIF23","Up","Other"
2.18396785427961,0.577051496588039,9.67575112161412,3.05541677408654e-20,2.08080672130347e-18,35.0744981209383,"FAM72B","Up","Other"
-2.09344288118597,3.4395138830503,-9.67150276661086,3.16226472245807e-20,2.14404346647013e-18,35.1415001023717,"DNAJB5","Down","Other"
-1.9708310084771,3.28191988930906,-9.66654213121751,3.29172472015425e-20,2.2219866910539e-18,35.1128749376621,"PRKAR2B","Down","Other"
-2.12574906976979,1.64698061288479,-9.66521879379913,3.3271398244975e-20,2.23604226012172e-18,35.1667964720454,"ANKRD65","Down","Other"
2.54185986122665,4.90682671392129,9.66171390530033,3.42277397097153e-20,2.29026923830553e-18,35.1391078719383,"BUB1","Up","Other"
-0.921112863747394,3.06795518796634,-9.65921654077486,3.49257553582347e-20,2.3268145624097e-18,35.1087588006098,"FAM219B","Not significant","Other"
-1.04131303706849,4.83949287062671,-9.65505929420387,3.61191568761e-20,2.3959040727813e-18,34.9748373110208,"BTD","Down","Other"
2.50561664411756,3.24291290881269,9.65151121701924,3.71696160502123e-20,2.45495701179915e-18,34.9995413714129,"EXO1","Up","Other"
-2.10829421804256,1.10949232246083,-9.64838365128559,3.81206699098226e-20,2.50696577265327e-18,35.0338066752174,"TNFAIP8L3","Down","Other"
1.03407053589599,6.50193620237858,9.64556089626585,3.89997354284817e-20,2.55381600842148e-18,34.9064856198847,"DNMT1","Up","Other"
-0.747007604375705,6.70907429266038,-9.63790394787292,4.1486805273145e-20,2.70511624340596e-18,34.8186577058362,"SRSF5","Not significant","Other"
2.11222880460454,4.53574698936455,9.62743247707959,4.51445333515288e-20,2.9311427311249e-18,34.8682981662634,"ARHGAP11A","Up","Other"
-1.64207645237277,4.09389389330666,-9.62576163754843,4.57570416356604e-20,2.95837615604736e-18,34.7582484975639,"INAFM2","Down","Other"
-4.31847265470773,1.24215626735777,-9.62487419103993,4.60857121966313e-20,2.967106588189e-18,34.7875444391798,"CHGA","Down","Other"
-0.860726742743711,5.78879997791938,-9.62392080151994,4.6441414266623e-20,2.97749703266722e-18,34.7071174809755,"YPEL5","Not significant","Other"
0.947526764534075,6.8079851295506,9.6221927809952,4.70930788961168e-20,3.00669686635499e-18,34.7059945665437,"EML4","Not significant","Other"
-2.44793397266434,0.415146679146958,-9.62057997552816,4.77094727068754e-20,3.03341182691889e-18,34.8061631778652,"INSYN1","Down","Other"
-1.52689524929066,0.460750152859744,-9.61821321029053,4.86285345070765e-20,3.0790703894708e-18,34.7636350501699,"LINC00957","Down","Other"
-2.232690374867,2.82343879338048,-9.60995443960229,5.19752701456664e-20,3.27743647918537e-18,34.6777135245295,"SYNGR1","Down","Other"
-0.784714938958591,7.88331985891458,-9.59433349672059,5.89422120738733e-20,3.70152260495066e-18,34.4923638055414,"NCOA4","Not significant","Other"
1.71838629504472,2.74241317984354,9.58518266505942,6.34457275842734e-20,3.96807707662784e-18,34.4855271980507,"MTBP","Up","Other"
1.3610457727638,6.79753970891237,9.58150865789902,6.5348413900748e-20,4.07046238293155e-18,34.3968196898666,"KPNA2","Up","Other"
-1.12948322822364,6.02992744965971,-9.57982148703533,6.62410168336945e-20,4.10935668397855e-18,34.3551737438786,"SIDT2","Down","Other"
2.93371384999953,6.06557748982588,9.57645431061869,6.8058733011678e-20,4.20509663684654e-18,34.4591545219046,"MYBL2","Up","Other"
-0.814983699238495,5.69435210552288,-9.57573011515212,6.84560951664136e-20,4.21266163146568e-18,34.326100224039,"ALAD","Not significant","Other"
-2.36379953594731,0.540732352131781,-9.55906587046649,7.82627959275794e-20,4.79688328799319e-18,34.3239945863741,"SOX15","Down","Other"
-1.87829557336796,3.96203180793095,-9.55754926022199,7.92216240192764e-20,4.83630655317678e-18,34.2110458550183,"GPR155","Down","Other"
-0.688267832569568,6.30343565415795,-9.54931919882002,8.46315644643283e-20,5.1460692947893e-18,34.1132798704364,"KIAA1191","Not significant","Other"
-0.811374537337016,4.32806746788945,-9.54860141240633,8.51204089019607e-20,5.15533606958397e-18,34.16703998506,"ZFYVE1","Not significant","Other"
-1.210185734144,5.0781646066691,-9.5441799646718,8.81939588946708e-20,5.32045681946079e-18,34.0823232678034,"DHRS7","Down","Other"
-1.87367636946681,5.30823659496626,-9.53908553838607,9.18719791557236e-20,5.52060524158099e-18,34.0341810219106,"SLC7A8","Down","Other"
-1.45932602960167,3.87683021075425,-9.53173116479372,9.74514077014787e-20,5.83299968831937e-18,34.0307148789782,"RGMB","Down","Other"
-1.11872535386258,0.59929124103262,-9.52460132276857,1.03180898664062e-19,6.14527320109367e-18,34.024952521895,"RAB11B-AS1","Down","Other"
2.60911265058632,-0.183815727753896,9.52425128441468,1.03470631461344e-19,6.14527320109367e-18,33.8927047863369,"AC124947.2","Up","Other"
1.1423935408057,8.30397552967611,9.51914815222885,1.07787344157163e-19,6.37693233405484e-18,33.8787887851065,"HSPD1","Up","Other"
-2.18352343410608,2.13670477673772,-9.517017804118,1.09641794708167e-19,6.46169700120477e-18,33.9794093556563,"PAIP2B","Down","Other"
-2.49059958706602,4.13947914648467,-9.51379857853651,1.12504290871975e-19,6.60499329130753e-18,33.8463886881025,"NTN1","Down","Other"
2.72990589367972,3.87041528288467,9.51308777679277,1.13146246191219e-19,6.61732797858032e-18,33.9400391700231,"HJURP","Up","Other"
2.3753639863247,5.2055935891638,9.49197171560447,1.3396603515947e-19,7.80517702185766e-18,33.804117575737,"CDK1","Up","Other"
-0.797889597816745,4.54525925940914,-9.48611872780888,1.40381099623567e-19,8.1479529906512e-18,33.6614820405595,"HAGH","Not significant","Other"
-1.44326691538966,3.83716557586459,-9.48230738146958,1.44721252476473e-19,8.36816510074339e-18,33.6434700857749,"FAM117A","Down","Other"
-2.3878049518981,1.04293718051735,-9.47537625490764,1.52957731985334e-19,8.8111704030499e-18,33.6759187333656,"ARL4D","Down","Other"
1.38066583116193,4.27459692134224,9.46076509778036,1.71873876556932e-19,9.86375809169237e-18,33.5613035802407,"ZWILCH","Up","Other"
-1.99286772682094,2.14371696438966,-9.44365175143169,1.96995333560842e-19,1.12632817020626e-17,33.4131243928815,"ACOX2","Down","Other"
-1.84242136237289,4.20937860611338,-9.44259485195958,1.98661004092733e-19,1.13162920658474e-17,33.296730543666,"DUSP5","Down","Other"
0.888392349604496,7.06516799002981,9.43990078084405,2.0297027590703e-19,1.15189390286053e-17,33.2584329175737,"CKAP5","Not significant","Other"
0.88109254063671,7.12816505993025,9.42658817696364,2.25663067839511e-19,1.27595394409772e-17,33.1522311220082,"CBX3","Not significant","Other"
-0.780956475848731,7.53742367132066,-9.41393121725124,2.49564363948628e-19,1.40590983411207e-17,33.0629948502575,"PPP1CB","Not significant","Other"
5.13755986778793,1.25622403510676,9.40871446731486,2.60131030576637e-19,1.46006878444169e-17,33.0128761827438,"HOXC11","Up","Other"
-2.23508635050305,3.06742947819309,-9.40337122886045,2.71413658408731e-19,1.51346992753415e-17,33.0394130437953,"PPP1R14A","Down","Other"
1.65699135806274,3.48904064629224,9.40327529982538,2.71620590009719e-19,1.51346992753415e-17,33.1026344556976,"CIP2A","Up","Other"
-0.962725567434272,4.90387755069008,-9.39604942022871,2.87665798874385e-19,1.59706631744645e-17,32.9295178599483,"CYB5R1","Not significant","Other"
-0.762539788252386,5.02677369625075,-9.39242192674133,2.96071433485254e-19,1.63779876364424e-17,32.9039585090962,"RMND5B","Not significant","Other"
-1.02922195169697,6.17315136355055,-9.38501698401877,3.13993296548168e-19,1.72631323685853e-17,32.8210468048553,"C4orf3","Down","Other"
-2.64077701259809,2.79486448791909,-9.38488360327152,3.14325780254213e-19,1.72631323685853e-17,32.8937055501439,"MYOCD","Down","Other"
2.42813651449267,4.08293281202154,9.37345772234916,3.44141809111915e-19,1.87933805271399e-17,32.8716073290319,"BUB1B","Up","Other"
-0.900580949703007,4.93060053675767,-9.37327475628894,3.44641384071416e-19,1.87933805271399e-17,32.7529205355418,"DCTN3","Not significant","Other"
2.27149846064784,4.23740356041188,9.35846850047788,3.87544622468433e-19,2.10579654258291e-17,32.7619830046575,"DTL","Up","Other"
-1.01859334062308,4.85355531182482,-9.35050049107525,4.12782325339528e-19,2.23500479546911e-17,32.5740321705306,"TMEM120A","Down","Other"
-1.04508430218791,7.35849188704496,-9.34559587368788,4.29120134452192e-19,2.31528444373625e-17,32.5296797544324,"MKNK2","Down","Other"
-1.04602860258692,4.36492202524613,-9.34493901958598,4.31356300111764e-19,2.31918336372371e-17,32.5546332536922,"SAT2","Down","Other"
2.42798145828714,3.52224350027294,9.343873426536,4.35008550485771e-19,2.33064196471799e-17,32.6254223117962,"NUF2","Up","Other"
2.30363302713869,3.26481887599048,9.34227335302976,4.40550338906582e-19,2.35210900455246e-17,32.6058456130962,"KIF18A","Up","Other"
2.19648048979169,0.934485381416769,9.33384621557572,4.70912772484207e-19,2.50548486554705e-17,32.4377625340817,"CCDC150","Up","Other"
-1.38597505988425,5.51227312835377,-9.33287249287137,4.74552037852717e-19,2.51611102976373e-17,32.4149430351019,"PIM1","Down","Other"
2.07479378162132,2.80871413721788,9.33082986082475,4.82277143591805e-19,2.54825264526112e-17,32.504756086977,"XRCC2","Up","Other"
-1.21869016926674,3.44749548976487,-9.31291572329902,5.5559343290947e-19,2.91835499116274e-17,32.3541594100147,"BDH2","Down","Other"
2.18296521518217,6.16267979766181,9.31279320758123,5.56131082307328e-19,2.91835499116274e-17,32.3603850656664,"RRM2","Up","Other"
-0.960001387437261,6.26151544095366,-9.31218614317164,5.58802747913163e-19,2.92236672569058e-17,32.2529632803871,"RAP1A","Not significant","Other"
-1.17266339774167,0.226937497137063,-9.30450399248454,5.93730919876396e-19,3.09446900859388e-17,32.3078056632943,"AC036176.1","Down","Other"
1.71067067472568,2.46861211643251,9.30281508384662,6.01695294078357e-19,3.12534813259751e-17,32.2876498339148,"CENPI","Up","Other"
2.46447270031246,4.38139559742732,9.30002537096638,6.15083246225062e-19,3.18409479118467e-17,32.310970633109,"KIF20A","Up","Other"
-1.85524855585987,6.07947094056852,-9.29706275866831,6.29624268896707e-19,3.24839483915968e-17,32.1418647063803,"TSC22D3","Down","Other"
-2.94018778276547,0.232963796689193,-9.28967251107974,6.67398687803029e-19,3.43172821919658e-17,32.2347429352931,"GFRA3","Down","Other"
2.00252578202611,0.302067139685724,9.28919659822066,6.69906823010555e-19,3.43310443110058e-17,32.0934867494043,"AC068831.6","Up","Other"
-2.93198072131389,0.77108646508665,-9.28605278966338,6.86711470117232e-19,3.50749328553545e-17,32.200225991118,"LGALS9C","Down","Other"
2.13645560042039,3.49704815874245,9.28297904378041,7.03545348852144e-19,3.58153667124964e-17,32.1651370177621,"CKAP2L","Up","Other"
-2.21143575544073,0.611164571461612,-9.2807180659258,7.16188410180483e-19,3.63382616198528e-17,32.1649241335799,"ASAH2","Down","Other"
2.10628667541773,2.2785062526657,9.27736744602849,7.35339774770534e-19,3.71868362006894e-17,32.0684398473791,"HASPIN","Up","Other"
-2.70750339293652,-0.0224475313652762,-9.27604952230325,7.43011029603622e-19,3.74511776533431e-17,32.1242347329165,"DIRAS1","Down","Other"
2.30545805803477,0.972135644635193,9.27543801957113,7.46597295747848e-19,3.75085585663747e-17,31.9930741106522,"ARHGAP8","Up","Other"
-1.57881699777459,5.40404404760044,-9.26867980375267,7.87392739842628e-19,3.9428820106564e-17,31.9160216543849,"MAF","Down","Other"
-2.54715037653531,1.0002898891062,-9.26718634450458,7.96701715961747e-19,3.97650175689963e-17,32.0594537016895,"ENTPD3","Down","Other"
2.5799348739396,3.14269514445891,9.26203842303075,8.29633306762039e-19,4.11561853002273e-17,31.9757055838032,"MCM10","Up","Other"
-2.39809885911867,0.286768363859757,-9.26199053217793,8.29945915145221e-19,4.11561853002273e-17,32.0175898476786,"PKHD1L1","Down","Other"
-2.48393756865454,1.03037577985799,-9.25923656297425,8.48120229427903e-19,4.17923572249399e-17,31.9987793823417,"MYRIP","Down","Other"
-1.79679002250929,0.322691789998143,-9.25922015845725,8.48229661094845e-19,4.17923572249399e-17,31.9847537598108,"SNRPN","Down","Other"
-1.98504745461385,2.5873382491092,-9.25781200631655,8.57675535983259e-19,4.21223148649727e-17,31.9494831451884,"ZSCAN18","Down","Other"
-0.969784653525998,6.60275579958052,-9.25456196968319,8.7987654556311e-19,4.30745952321519e-17,31.8083494707887,"ACO2","Not significant","Other"
1.79833003181649,1.25804731917269,9.24748416137189,9.3021479065757e-19,4.53938892905922e-17,31.7972555279983,"RAD54B","Up","Other"
-1.11808557490346,3.18846206125118,-9.24671836839142,9.35829426095381e-19,4.55229025271731e-17,31.86184187511,"NDUFS7","Down","Other"
-0.821435125265461,8.73114682816559,-9.24613485841647,9.40130131488995e-19,4.55873860911578e-17,31.7842560083112,"CALM1","Not significant","Other"
-2.15603322821026,3.3968255666113,-9.24319598092367,9.62090380934056e-19,4.65050817257178e-17,31.7754388594836,"ITGA8","Down","Other"
2.18257499134618,2.97647310611428,9.23827893246172,9.99974440916345e-19,4.81843030130854e-17,31.8011919653227,"DDIAS","Up","Other"
-0.8100988516232,6.16331706305935,-9.23367792799502,1.03676066587176e-18,4.98002623296334e-17,31.6433968572178,"FBXL5","Not significant","Other"
0.816831428961726,3.62292655899546,9.23250872213667,1.04632049101164e-18,5.01024027617855e-17,31.7955185326955,"RAD51D","Not significant","Other"
5.32622397066751,0.511145684785599,9.23197692634665,1.05069748419545e-18,5.01552571661273e-17,31.6619783344122,"FEZF1-AS1","Up","Other"
-2.27106478756429,2.69045399460017,-9.23040356637261,1.0637536918449e-18,5.06208006836629e-17,31.7204821828217,"ARHGEF26","Down","Other"
-2.1819263156769,2.02238787604478,-9.22829197812968,1.0815292616273e-18,5.13073463650625e-17,31.7359802180982,"SLC2A12","Down","Other"
-2.11630447384047,1.75089240627736,-9.22728873844929,1.09007746726963e-18,5.15532624412733e-17,31.7477010329812,"DGKG","Down","Other"
2.69678303884776,3.99054757278391,9.22267814259903,1.13023132381347e-18,5.3287798691673e-17,31.7050993325734,"NEK2","Up","Other"
-0.845918806080444,4.56017312138493,-9.22179480234112,1.13809000601512e-18,5.34937213563485e-17,31.5999044854682,"MOB2","Not significant","Other"
-1.91977578720139,5.0719898192872,-9.22079910060799,1.1470132456373e-18,5.36432897456693e-17,31.5468763303208,"RGS2","Down","Other"
2.11853357711268,2.38416092125501,9.22065906335409,1.14827377384191e-18,5.36432897456693e-17,31.640748284753,"MTFR2","Up","Other"
1.4555658994629,3.09015572634502,9.18993285991554,1.46080825249289e-18,6.80363673341902e-17,31.4578352959021,"TRIM59","Up","Other"
-0.918913559072143,4.55039260177345,-9.18754890355649,1.48831591303743e-18,6.91074688953715e-17,31.3304204398832,"DNAJC4","Not significant","Other"
1.19040209375025,3.26272490405692,9.17457312488808,1.6472863851619e-18,7.62579132321325e-17,31.3490260706511,"CENPL","Up","Other"
-1.86608326693516,0.692566992460256,-9.17210080782089,1.67943031963761e-18,7.75117794813465e-17,31.3287983076377,"CHADL","Down","Other"
0.698699680523354,8.35494302504375,9.16386706032445,1.79102907733968e-18,8.24142298861138e-17,31.1137094508499,"PRRC2C","Not significant","Other"
